date,min,max,median,q1,q3,stdev,count
2020-12-28T00:00:00.000Z,43.3,150.68,108.18,78.66,125.81,29.255,296
2020-12-29T00:00:00.000Z,67.7,212.65,125.18,101.2,150.87,35.14,289
2020-12-30T00:00:00.000Z,54.83,206.75,131.65,110.38,143.41,32.944,292
2020-12-31T00:00:00.000Z,71.81,228.45,132.52,113,169.99,37.36,305
2021-01-01T00:00:00.000Z,60.85,192.73,129.4,100.22,151.65,34.222,221
2021-01-02T00:00:00.000Z,69.63,193.9,157.6,130.63,176.08,37.639,261
2021-01-03T00:00:00.000Z,131.97,230.1,168.57,148.71,197.43,27.151,244
2021-01-04T00:00:00.000Z,85,168,124,109.81,138.29,18.312,233
2021-01-05T00:00:00.000Z,52.63,84.82,67.65,61.79,71.31,7.49,125
2021-01-06T00:00:00.000Z,34.92,78.84,59.72,47.72,68.06,11.13,235
2021-01-07T00:00:00.000Z,47.88,81.45,64.63,53.85,72.29,9.696,264
2021-01-08T00:00:00.000Z,57.5,86.7,71.63,62.75,75.9,7.257,287
2021-01-09T00:00:00.000Z,63.05,102.85,84.47,71.55,93.45,11.112,258
2021-01-10T00:00:00.000Z,61.6,110.82,88.74,71.65,95.8,13.956,278
2021-01-11T00:00:00.000Z,82.88,120.07,93.4,88.89,99.8,9.034,121
2021-01-12T00:00:00.000Z,180.25,194.13,189.85,184.63,193.12,4.758,5
2021-01-13T00:00:00.000Z,150.8,301.5,250.9,233.23,270.48,39.348,227
2021-01-14T00:00:00.000Z,3.9,312.64,266.73,100.43,280.83,103.546,249
2021-01-15T00:00:00.000Z,2,70.95,12.78,5.03,22.04,14.573,280
2021-01-16T00:00:00.000Z,1.98,48.42,15.55,5.85,27.8,12.762,143
2021-01-17T00:00:00.000Z,5.5,55.6,25.77,10.68,32.67,13.493,251
2021-01-18T00:00:00.000Z,1.5,28.8,9.02,4,16.02,7.349,235
2021-01-19T00:00:00.000Z,0.7,22.98,7.55,1.6,10.7,5.639,158
2021-01-20T00:00:00.000Z,7.32,60.55,17.95,12.31,23.37,12.27,265
2021-01-21T00:00:00.000Z,4.68,52.15,18.38,12.02,28.92,10.598,247
2021-01-22T00:00:00.000Z,7.57,66.97,35.56,19.55,40.19,13.763,260
2021-01-23T00:00:00.000Z,20.27,117.9,69.56,48.57,80.34,28.017,260
2021-01-24T00:00:00.000Z,32.9,156.05,88.55,47.03,130.4,39.715,186
2021-01-25T00:00:00.000Z,71.63,175.27,112.32,91.85,134.38,24.182,243
2021-01-26T00:00:00.000Z,84.75,226.27,163.35,123.88,179.8,35.332,265
2021-01-27T00:00:00.000Z,153.88,286.33,225.2,183.58,234.63,34.041,141
2021-01-28T00:00:00.000Z,178.07,307.67,229.14,215.81,239.03,28.601,272
2021-01-29T00:00:00.000Z,50.95,260.73,207.07,193.44,220.75,37.68,189
2021-01-30T00:00:00.000Z,13.82,178.57,92.24,34.47,137.02,51.386,246
2021-01-31T00:00:00.000Z,8.19,107.18,20.48,17.27,57.27,27.178,181
2021-02-01T00:00:00.000Z,18.42,120.13,56.55,28.15,90.44,30.146,180
2021-02-02T00:00:00.000Z,11.52,100.63,50.92,28.74,63.41,21.842,241
2021-02-03T00:00:00.000Z,29.25,110.28,68.16,54.17,77.64,21.077,144
2021-02-04T00:00:00.000Z,37.45,131.18,90.44,61.51,99.92,24.456,260
2021-02-05T00:00:00.000Z,31.98,145.85,116.38,107.26,124.59,32.052,192
2021-02-06T00:00:00.000Z,7.88,61.45,26.6,18.57,34.08,9.815,235
2021-02-07T00:00:00.000Z,8.65,81.78,38.44,14.27,51.65,21.242,242
2021-02-08T00:00:00.000Z,9.52,72.65,29.17,11.83,42.65,18.208,169
2021-02-09T00:00:00.000Z,13.05,58.42,29.52,24.25,32.97,7.594,201
2021-02-10T00:00:00.000Z,11.23,45.05,22.02,19.35,29.81,6.963,241
2021-02-11T00:00:00.000Z,9.6,44.78,19.82,14,28.15,8.839,229
2021-02-12T00:00:00.000Z,15.5,55.7,27.42,20.63,36.2,9.164,262
2021-02-13T00:00:00.000Z,9,35.08,16.73,14.35,20.98,5.268,255
2021-02-14T00:00:00.000Z,13.18,85.18,19.96,16.26,30.75,13.351,240
2021-02-15T00:00:00.000Z,4,43.72,16.26,10.5,21.65,8.251,246
2021-02-16T00:00:00.000Z,2.52,44.35,6.81,5.3,16.14,8.777,232
2021-02-17T00:00:00.000Z,2.6,5.28,3.66,3.05,4.15,0.653,46
2021-02-18T00:00:00.000Z,0.6,25.35,4.32,3.35,6.56,5.181,129
2021-02-19T00:00:00.000Z,2.4,19.88,8.1,5.3,9.72,3.264,225
2021-02-20T00:00:00.000Z,6,35.42,11.13,9.11,14.82,5.522,189
2021-02-21T00:00:00.000Z,11.4,20.95,13.93,12.8,15.95,2.088,71
2021-02-22T00:00:00.000Z,7.78,40.15,14.64,10.81,20.99,6.583,212
2021-02-23T00:00:00.000Z,1.3,19.07,11.48,9.28,13.04,3.518,232
2021-02-24T00:00:00.000Z,1.42,13.15,4.84,3.35,6.71,2.13,236
2021-02-25T00:00:00.000Z,1.14,22.1,9.38,7.35,11.8,3.943,235
2021-02-26T00:00:00.000Z,4.47,33.29,13.77,9.75,18.69,5.837,225
2021-02-27T00:00:00.000Z,11.85,48.8,18.75,15.22,25.07,8.394,253
2021-02-28T00:00:00.000Z,11.82,34.47,16.3,14.51,22.62,5.884,100
2021-03-01T00:00:00.000Z,3.3,31.17,9.94,7.7,12.42,5.178,92
2021-03-03T00:00:00.000Z,6.8,33.65,16.45,12,21.83,5.972,215
2021-03-04T00:00:00.000Z,3.38,27.6,8.85,6.09,15.86,6.164,233
2021-03-05T00:00:00.000Z,8.73,39.04,17.1,14.74,21.26,5.372,252
2021-03-06T00:00:00.000Z,7.75,64.81,16.17,11,21.2,9.088,238
2021-03-07T00:00:00.000Z,7.25,18.6,11.45,10.05,13.9,2.726,118
2021-03-08T00:00:00.000Z,3.63,34.5,11.76,8.66,20.42,6.32,208
2021-03-09T00:00:00.000Z,3.5,12.9,8.43,6.48,9.91,1.932,129
2021-03-10T00:00:00.000Z,7.35,21.48,15.23,9.05,18.73,4.583,47
2021-03-11T00:00:00.000Z,5.03,60.03,12.34,8.75,21.54,13.981,236
2021-03-12T00:00:00.000Z,0.3,15.45,1.65,1.04,4.47,3.832,244
2021-03-13T00:00:00.000Z,1.4,14.6,5.54,3.17,7.18,2.791,190
2021-03-14T00:00:00.000Z,12,40.42,17.3,15.32,25.29,7.645,213
2021-03-15T00:00:00.000Z,9.1,46.53,28.9,18.98,33.44,9.533,225
2021-03-16T00:00:00.000Z,9.55,82.78,30.27,22.05,35.53,15.405,229
2021-03-17T00:00:00.000Z,4.25,60.63,10.26,8.85,12.32,6.363,250
2021-03-18T00:00:00.000Z,0.2,12.5,2.95,2.1,5.2,2.254,238
2021-03-19T00:00:00.000Z,2.2,23.95,7.44,4.28,11.27,5.202,230
2021-03-20T00:00:00.000Z,2.13,26.83,8.18,6.2,12.59,5.139,220
2021-03-21T00:00:00.000Z,3.47,18.57,10.82,8.9,13.7,3.321,210
2021-03-22T00:00:00.000Z,0.7,21.83,6.28,1.73,7.75,4.902,223
2021-03-23T00:00:00.000Z,1.2,22.85,7.68,5.81,10.05,3.894,297
2021-03-24T00:00:00.000Z,0.55,8.15,1.75,1.01,4.05,2.135,176
2021-03-25T00:00:00.000Z,0.4,7,1.95,1.42,2.72,1.041,210
2021-03-26T00:00:00.000Z,1.23,17,4.09,2.25,6.13,3.922,179
2021-03-27T00:00:00.000Z,1.5,37.53,9.6,4.05,13.55,7.733,153
2021-03-28T00:00:00.000Z,2.97,23.95,8.76,6.23,11.35,4.715,96
2021-03-29T00:00:00.000Z,5.13,29.42,9.38,7.35,11.77,3.923,195
2021-03-30T00:00:00.000Z,4.32,17.64,9.9,7.75,11.9,2.842,214
2021-03-31T00:00:00.000Z,7.47,30.58,13.98,9.74,16.64,3.821,193
2021-04-01T00:00:00.000Z,5.97,48.58,16.92,13.4,20.9,8.566,178
2021-04-02T00:00:00.000Z,1.73,9.18,3.88,2.95,5.57,1.793,203
2021-04-03T00:00:00.000Z,1.6,15.2,5.72,3.97,7.67,2.844,208
2021-04-04T00:00:00.000Z,4.25,32.08,8.07,6.3,13.7,5.869,195
2021-04-05T00:00:00.000Z,5.65,15.25,8.4,7.68,9.18,1.452,138
2021-04-06T00:00:00.000Z,6.6,46.88,9.76,8.57,14.65,7.086,234
2021-04-07T00:00:00.000Z,6.88,35.33,9.61,8.6,11.51,3.613,160
2021-04-08T00:00:00.000Z,6.3,23.1,10.31,8.93,13.2,3.545,186
2021-04-09T00:00:00.000Z,6.85,15.35,9.44,8.43,10.32,1.485,182
2021-04-10T00:00:00.000Z,2.29,20.52,6.68,5.82,7.53,2.29,167
2021-04-11T00:00:00.000Z,2.83,15.65,6.85,5.63,8.69,2.933,103
2021-04-12T00:00:00.000Z,1.9,11.13,6.5,4.07,7.52,2.203,77
2021-04-13T00:00:00.000Z,1.67,22.15,4.29,3,6.68,3.747,118
2021-04-14T00:00:00.000Z,2.02,603.88,4.51,3.12,6.05,57.751,128
2021-04-15T00:00:00.000Z,2.27,22.58,4.5,3.69,6.29,3.052,93
2021-04-16T00:00:00.000Z,3.7,20.25,5.78,4.82,7.25,2.735,133
2021-04-17T00:00:00.000Z,3.72,32.53,6.54,5.56,9.34,4.8,144
2021-04-18T00:00:00.000Z,4.82,24.42,8.61,7.28,13.21,4.915,132
2021-04-19T00:00:00.000Z,4.75,22.65,8.63,6.6,12.35,3.875,127
2021-04-20T00:00:00.000Z,3.4,19.64,9.05,7.95,10.27,2.867,123
2021-04-21T00:00:00.000Z,3.6,7.72,5.57,4.5,6.75,1.248,59
2021-05-02T00:00:00.000Z,1.58,6.8,2.88,2.6,3.29,0.872,49
2021-05-03T00:00:00.000Z,1.75,16.57,3.69,2.79,4.84,3.502,124
